Central,North,South,East,West,flat_type,storey_range,floor_area_sqm,remaining_lease_decimal,resale_price
0,0,0,1,0,5,1,126,69.07,668000
0,0,0,1,0,5,1,134,70.04,643000
0,0,0,1,0,5,1,137,69.06,651888
0,0,0,1,0,5,1,126,69.05,618888
0,0,0,1,0,5,1,122,69,628000
0,0,0,1,0,5,1,121,68.11,652000
0,0,0,1,0,5,1,125,72.07,645000
0,0,0,1,0,5,1,128,72.08,622000
0,0,0,1,0,5,1,121,72.11,620000
0,0,0,1,0,5,1,126,72.1,663000
0,0,0,1,0,5,1,126,72.1,680000
0,0,0,1,0,5,1,126,72.09,635000
0,0,0,1,0,6,1,145,68.1,835000
0,0,0,1,0,6,1,154,65.11,950000
0,0,0,1,0,6,1,145,69.06,765000
0,0,0,1,0,6,1,144,70.08,777000
0,0,0,1,0,6,1,144,68.11,880000
0,0,0,1,0,6,1,144,68.11,840000
0,0,0,1,0,6,1,144,68.11,810000
0,0,0,1,0,6,1,146,69.07,770000
0,0,0,1,0,2,1,46,90.02,330000
0,0,0,1,0,2,1,46,90.02,330000
0,0,0,1,0,2,1,46,90.01,345000
0,0,0,1,0,3,1,68,60.06,390000
0,0,0,1,0,3,1,73,60.02,430000
0,0,0,1,0,3,1,73,60.02,430000
0,0,0,1,0,3,1,67,91.05,450000
0,0,0,1,0,3,1,68,93.05,468000
0,0,0,1,0,3,1,67,91.08,480000
0,0,0,1,0,3,1,75,58.11,390000
0,0,0,1,0,3,1,75,58.06,428000
0,0,0,1,0,3,1,74,60.06,430000
0,0,0,1,0,3,1,75,58.06,418000
0,0,0,1,0,3,1,75,58.03,415000
0,0,0,1,0,3,1,74,60.08,428000
0,0,0,1,0,3,1,75,58.01,405000
0,0,0,1,0,3,1,79,58.05,412000
0,0,0,1,0,3,1,75,58.05,412888
0,0,0,1,0,3,1,75,60.02,405888
0,0,0,1,0,3,1,79,61.11,440000
0,0,0,1,0,3,1,67,60.09,388888
0,0,0,1,0,3,1,73,60.1,412000
0,0,0,1,0,3,1,73,60.07,390000
0,0,0,1,0,3,1,74,60.06,398000
0,0,0,1,0,3,1,73,61.03,410000
0,0,0,1,0,3,1,73,61.01,350000
0,0,0,1,0,3,1,60,61.09,365000
0,0,0,1,0,3,1,64,62.1,406000
0,0,0,1,0,3,1,68,91.09,465000
0,0,0,1,0,3,1,64,63.06,378000
0,0,0,1,0,3,1,64,63.05,385000
0,0,0,1,0,3,1,67,94.1,480000
0,0,0,1,0,3,1,67,63.03,395000
0,0,0,1,0,3,1,74,63.1,400000
0,0,0,1,0,3,1,74,64.05,435000
0,0,0,1,0,3,1,74,64.04,400000
0,0,0,1,0,4,1,104,65.01,520000
0,0,0,1,0,4,1,84,64.06,488000
0,0,0,1,0,4,1,84,64,488888
0,0,0,1,0,4,1,84,64.07,480000
0,0,0,1,0,4,1,104,64.07,559000
0,0,0,1,0,4,1,104,64.09,555000
0,0,0,1,0,4,1,103,64.04,548000
0,0,0,1,0,4,1,104,64.08,568888
0,0,0,1,0,4,1,104,64.05,588000
0,0,0,1,0,4,1,103,60.06,540000
0,0,0,1,0,4,1,104,64.09,480000
0,0,0,1,0,4,1,93,93.05,633000
0,0,0,1,0,4,1,93,93.05,670000
0,0,0,1,0,4,1,92,91.04,660000
0,0,0,1,0,4,1,106,69.06,555000
0,0,0,1,0,4,1,84,90.05,790000
0,0,0,1,0,4,1,93,61,565000
0,0,0,1,0,4,1,106,60.07,595000
0,0,0,1,0,4,1,106,60.06,615000
0,0,0,1,0,4,1,91,60.03,550000
0,0,0,1,0,4,1,93,60.09,525000
0,0,0,1,0,4,1,105,61,540000
0,0,0,1,0,4,1,103,60.06,528000
0,0,0,1,0,4,1,115,60.06,578000
0,0,0,1,0,4,1,96,61.08,518000
0,0,0,1,0,4,1,108,61.02,538000
0,0,0,1,0,4,1,105,61.03,560000
0,0,0,1,0,4,1,93,61.1,500000
0,0,0,1,0,4,1,104,60.11,575000
0,0,0,1,0,4,1,112,72,505000
0,0,0,1,0,4,1,109,71.11,500000
0,0,0,1,0,4,1,108,71.09,511000
0,0,0,1,0,4,1,102,73,500000
0,0,0,1,0,4,1,102,73.04,503000
0,0,0,1,0,4,1,84,62.02,465500
0,0,0,1,0,4,1,84,62.04,440000
0,0,0,1,0,4,1,84,62.04,458000
0,0,0,1,0,4,1,92,94.1,660000
0,0,0,1,0,4,1,107,69.08,520000
0,0,0,1,0,4,1,92,94.1,615000
0,0,0,1,0,4,1,92,94.09,642800
0,0,0,1,0,4,1,103,73.07,565000
0,0,0,1,0,4,1,102,73.04,560000
0,0,0,1,0,4,1,100,73.02,557000
0,0,0,1,0,4,1,100,73.07,535000
0,0,0,1,0,4,1,103,64.07,525000
0,0,0,1,0,4,1,104,64.05,566000
0,0,0,1,0,4,1,104,64.07,583000
0,0,0,1,0,4,1,107,71,630000
0,0,0,1,0,4,1,104,60.11,535000
0,0,0,1,0,4,1,104,65.02,530000
0,0,0,1,0,4,1,104,60.05,590000
0,0,0,1,0,4,1,110,60.1,540000
0,0,0,1,0,4,1,103,60.08,580888
0,0,0,1,0,4,1,103,60.07,508000
0,0,0,1,0,5,1,122,64,616000
0,0,0,1,0,5,1,122,64.07,570000
0,0,0,1,0,5,1,122,64.08,640000
0,0,0,1,0,5,1,127,64.06,665000
0,0,0,1,0,5,1,125,69.06,640000
0,0,0,1,0,5,1,127,69.07,610000
0,0,0,1,0,5,1,128,69.09,645000
0,0,0,1,0,5,1,109,84.11,880000
0,0,0,1,0,5,1,123,60.03,650000
0,0,0,1,0,5,1,121,61.01,637000
0,0,0,1,0,5,1,132,61.02,640000
0,0,0,1,0,5,1,121,61.01,615000
0,0,0,1,0,5,1,138,69.06,680000
0,0,0,1,0,5,1,126,69.08,635000
0,0,0,1,0,5,1,126,69.07,685000
0,0,0,1,0,5,1,127,72.05,590000
0,0,0,1,0,5,1,136,72.04,650000
0,0,0,1,0,5,1,126,72.04,600000
0,0,0,1,0,5,1,124,71.07,695000
0,0,0,1,0,5,1,122,61.09,618000
0,0,0,1,0,5,1,124,72.1,680000
0,0,0,1,0,5,1,128,69.08,645000
0,0,0,1,0,5,1,124,73.02,670000
0,0,0,1,0,5,1,120,73.03,650000
0,0,0,1,0,5,1,119,73.04,630000
0,0,0,1,0,5,1,120,73.05,700000
0,0,0,1,0,5,1,122,65.01,675000
0,0,0,1,0,5,1,131,71.01,780000
0,0,0,1,0,5,1,121,64.08,610000
0,0,0,1,0,5,1,132,61.11,670000
0,0,0,1,0,6,1,146,64.01,900000
0,0,0,1,0,6,1,146,64.09,925000
0,0,0,1,0,6,1,146,64.09,928888
0,0,0,1,0,6,1,148,60.07,910000
0,0,0,1,0,6,1,154,69.06,815000
0,0,0,1,0,6,1,150,71.11,868000
0,0,0,1,0,6,1,149,71.11,825000
0,0,0,1,0,6,1,144,72.05,800000
0,0,0,1,0,6,1,149,65.01,780000
0,0,0,1,0,3,1,67,55.05,340000
0,0,0,1,0,3,1,67,55.07,340000
0,0,0,1,0,3,1,67,55.06,370000
0,0,0,1,0,3,1,67,55.02,410888
0,0,0,1,0,3,1,67,53.04,378500
0,0,0,1,0,3,1,59,53.11,365000
0,0,0,1,0,3,1,73,54.03,422000
0,0,0,1,0,3,1,73,54.03,368888
0,0,0,1,0,3,1,59,53.1,330000
0,0,0,1,0,3,1,67,53.04,360000
0,0,0,1,0,3,1,68,56,365000
0,0,0,1,0,3,1,73,55.04,410000
0,0,0,1,0,3,1,68,55.04,420000
0,0,0,1,0,3,1,67,54.02,375000
0,0,0,1,0,3,1,82,55.11,410000
0,0,0,1,0,3,1,68,56.04,375000
0,0,0,1,0,3,1,67,61.08,358000
0,0,0,1,0,3,1,68,56.04,353000
0,0,0,1,0,3,1,68,56.04,335000
0,0,0,1,0,3,1,68,56.04,360000
0,0,0,1,0,3,1,68,55.05,340000
0,0,0,1,0,3,1,59,54.01,350000
0,0,0,1,0,3,1,67,55.04,345000
0,0,0,1,0,3,1,68,56.03,385000
0,0,0,1,0,3,1,68,55.06,358000
0,0,0,1,0,3,2,68,94.1,575000
0,0,0,1,0,3,1,68,94.1,570000
0,0,0,1,0,3,1,68,94.09,568000
0,0,0,1,0,3,1,67,90.07,595000
0,0,0,1,0,3,1,68,58.03,362000
0,0,0,1,0,3,1,82,57.05,415000
0,0,0,1,0,3,1,60,62.06,348000
0,0,0,1,0,3,1,61,62.06,350000
0,0,0,1,0,3,1,68,57.05,420000
0,0,0,1,0,3,1,68,57.05,380000
0,0,0,1,0,3,1,82,57.04,428000
0,0,0,1,0,3,1,68,57.04,400000
0,0,0,1,0,3,1,68,57.01,338888
0,0,0,1,0,3,1,68,57.04,375000
0,0,0,1,0,3,1,60,61.11,335000
0,0,0,1,0,3,1,68,57.04,385000
0,0,0,1,0,3,1,73,53.03,395000
0,0,0,1,0,3,1,65,51.11,360000
0,0,0,1,0,3,1,65,51.1,345000
0,0,0,1,0,3,1,73,53.02,428000
0,0,0,1,0,3,1,73,54.01,362000
0,0,0,1,0,3,1,65,49.1,360000
0,0,0,1,0,3,1,76,60.02,373000
0,0,0,1,0,3,1,80,59.11,380000
0,0,0,1,0,3,1,65,48.05,350000
0,0,0,1,0,3,1,65,48.04,320000
0,0,0,1,0,3,1,65,48.04,313800
0,0,0,1,0,3,1,67,61.04,358000
0,0,0,1,0,3,1,68,56.02,342888
0,0,0,1,0,3,1,67,61.04,360000
0,0,0,1,0,3,1,67,61.03,360000
0,0,0,1,0,3,1,65,53.03,320000
0,0,0,1,0,3,1,65,53.04,340000
0,0,0,1,0,3,1,65,53.02,331000
0,0,0,1,0,4,1,94,86.02,790000
0,0,0,1,0,4,1,92,55.05,426000
0,0,0,1,0,4,1,92,55.05,468000
0,0,0,1,0,4,1,92,54.02,450000
0,0,0,1,0,4,1,92,81.1,670000
0,0,0,1,0,4,1,92,54,486000
0,0,0,1,0,4,1,92,54.03,468000
0,0,0,1,0,4,1,92,54.1,520000
0,0,0,1,0,4,1,92,54.1,492000
0,0,0,1,0,4,1,83,54.02,440000
0,0,0,1,0,4,1,92,55.05,450000
0,0,0,1,0,4,1,93,56.03,460000
0,0,0,1,0,4,1,95,55.06,448000
0,0,0,1,0,4,1,93,94.1,762000
0,0,0,1,0,4,1,89,54.03,445000
0,0,0,1,0,4,1,93,94.09,760000
0,0,0,1,0,4,1,93,94.09,718000
0,0,0,1,0,4,1,93,94.09,730000
0,0,0,1,0,4,1,93,94.09,729000
0,0,0,1,0,4,1,93,94.09,800000
0,0,0,1,0,4,1,93,94.09,760000
0,0,0,1,0,4,1,93,94.09,780000
0,0,0,1,0,4,1,87,90.06,815000
0,0,0,1,0,4,1,84,64.05,425000
0,0,0,1,0,4,1,91,57.01,470000
0,0,0,1,0,4,1,84,63.04,460000
0,0,0,1,0,4,1,105,76.1,620000
0,0,0,1,0,4,1,105,76.09,642000
0,0,0,1,0,4,1,105,76.09,645000
0,0,0,1,0,4,1,90,53.07,420000
0,0,0,1,0,4,1,82,51.11,450000
0,0,0,1,0,4,1,82,51.11,418888
0,0,0,1,0,4,1,84,53.07,390000
0,0,0,1,0,4,1,83,60.11,418888
0,0,0,1,0,4,1,83,61,428000
0,0,0,1,0,4,1,82,50.11,425000
0,0,0,1,0,4,1,93,92.08,770000
0,0,0,1,0,4,1,98,57.03,468000
0,0,0,1,0,4,1,92,54.03,490000
0,0,0,1,0,5,1,119,54.08,715000
0,0,0,1,0,5,1,125,54.09,620000
0,0,0,1,0,5,1,123,54.08,602800
0,0,0,1,0,5,2,132,69.02,768000
0,0,0,1,0,5,1,109,90.06,830000
0,0,0,1,0,5,1,105,90.06,855000
0,0,0,1,0,5,1,139,69.03,770000
0,0,0,1,0,5,1,122,62.09,595000
0,0,0,1,0,5,1,122,62.09,620000
0,0,0,1,0,5,1,127,69.02,620000
0,0,0,1,0,5,2,117,76.1,740000
0,0,0,1,0,5,1,112,76.09,598000
0,0,0,1,0,5,1,123,53.08,660000
0,0,0,1,0,5,1,133,59.06,637000
0,0,0,1,0,5,1,126,72.07,685000
0,0,0,1,0,5,1,122,69.03,755000
0,0,0,1,0,5,1,133,72.08,695000
0,0,0,1,0,5,1,121,64.11,720000
0,0,0,1,0,6,1,156,61.08,810000
0,0,0,1,0,6,1,156,61.08,850000
0,0,0,1,0,6,1,142,69.02,865000
0,0,0,1,0,6,1,148,59.1,800000
0,0,0,1,0,6,1,146,62.01,880000
0,0,0,1,0,6,1,143,72.1,810000
0,0,0,1,0,6,1,145,72.1,865000
0,0,0,1,0,6,1,146,65.02,965000
0,0,0,1,0,6,1,150,65.02,930000
0,0,0,1,0,3,1,66,57.05,350000
0,0,0,1,0,4,1,104,71.05,550000
0,0,0,1,0,4,1,104,71.04,538000
0,0,0,1,0,4,1,111,71.1,580000
0,0,0,1,0,4,1,112,71.11,560000
0,0,0,1,0,4,1,104,68.1,540000
0,0,0,1,0,4,1,106,69.05,535000
0,0,0,1,0,4,1,104,68.09,508000
0,0,0,1,0,4,1,105,65.11,520000
0,0,0,1,0,4,1,104,65.1,550000
0,0,0,1,0,4,1,103,66.02,520000
0,0,0,1,0,4,1,105,65.05,528000
0,0,0,1,0,4,1,113,65.04,555000
0,0,0,1,0,4,1,105,65.05,548888
0,0,0,1,0,4,1,105,65.03,550000
0,0,0,1,0,4,1,105,65.05,527000
0,0,0,1,0,4,1,106,65.04,525000
0,0,0,1,0,4,1,106,66.01,545000
0,0,0,1,0,4,1,106,66,510000
0,0,0,1,0,4,1,106,69.04,558000
0,0,0,1,0,4,1,104,69.07,535000
0,0,0,1,0,4,1,106,70.11,510000
0,0,0,1,0,4,1,107,69.11,510000
0,0,0,1,0,4,1,108,69.04,495000
0,0,0,1,0,4,1,104,69.05,558000
0,0,0,1,0,4,1,93,91.05,640000
0,0,0,1,0,4,1,93,91.04,635000
0,0,0,1,0,4,1,106,69.1,560000
0,0,0,1,0,4,1,110,71.08,612500
0,0,0,1,0,4,1,108,71.08,580000
0,0,0,1,0,4,1,103,72.07,542000
0,0,0,1,0,4,1,107,72.05,560000
0,0,0,1,0,4,1,104,72.04,533000
0,0,0,1,0,5,1,135,71.04,723888
0,0,0,1,0,5,1,123,71.04,625000
0,0,0,1,0,5,1,136,68.09,690000
0,0,0,1,0,5,1,126,69.04,628000
0,0,0,1,0,5,1,125,69.04,628000
0,0,0,1,0,5,1,140,69.07,680000
0,0,0,1,0,5,1,123,68.1,650000
0,0,0,1,0,5,1,122,68.1,626000
0,0,0,1,0,5,1,113,91.05,665000
0,0,0,1,0,5,1,113,91.04,798888
0,0,0,1,0,5,1,113,91.04,790000
0,0,0,1,0,5,1,128,69.1,668000
0,0,0,1,0,5,1,125,69.09,615000
0,0,0,1,0,5,1,126,72.09,643000
0,0,0,1,0,5,1,126,72.09,627000
0,0,0,1,0,5,1,128,72.09,655000
0,0,0,1,0,5,1,127,72.06,658000
0,0,0,1,0,6,1,150,71.07,795000
0,0,0,1,0,6,1,148,71.06,807500
0,0,0,1,0,6,1,150,71.06,830000
0,0,0,1,0,6,1,150,65.1,878000
0,0,0,1,0,6,1,147,66.01,908000
0,0,0,1,0,6,1,146,64.09,785000
0,0,0,1,0,6,1,143,70.08,745000
0,0,0,1,0,6,1,159,69.04,838888
0,0,0,1,0,6,1,145,69.07,843888
0,0,0,1,0,6,1,146,69.1,825000
0,0,0,1,0,2,1,46,90,348000
0,0,0,1,0,3,1,69,91.06,520000
0,0,0,1,0,3,1,73,60.01,402000
0,0,0,1,0,3,1,73,60.05,420000
0,0,0,1,0,3,1,67,91.06,530000
0,0,0,1,0,3,1,67,91.05,530000
0,0,0,1,0,3,1,74,60.04,415000
0,0,0,1,0,3,1,60,59.1,345000
0,0,0,1,0,3,1,74,60.1,406000
0,0,0,1,0,3,1,74,60.07,418000
0,0,0,1,0,3,1,67,61,377500
0,0,0,1,0,3,1,78,60.07,435000
0,0,0,1,0,3,1,73,60.07,425000
0,0,0,1,0,3,1,74,60.05,438000
0,0,0,1,0,3,1,79,59.07,428000
0,0,0,1,0,3,1,79,61.09,438000
0,0,0,1,0,3,1,74,60.03,443000
0,0,0,1,0,3,1,67,60.04,383000
0,0,0,1,0,3,1,67,63.08,388000
0,0,0,1,0,3,1,67,61.05,363000
0,0,0,1,0,3,1,74,60,395000
0,0,0,1,0,3,1,67,61.04,375000
0,0,0,1,0,3,1,74,60.09,400000
0,0,0,1,0,3,1,73,60.1,415000
0,0,0,1,0,3,1,73,61.01,408000
0,0,0,1,0,3,1,67,61.06,412000
0,0,0,1,0,3,1,69,61.04,370000
0,0,0,1,0,3,1,69,61.08,410000
0,0,0,1,0,3,1,60,61.03,382500
0,0,0,1,0,3,1,60,61.06,390000
0,0,0,1,0,3,1,74,60.1,430000
0,0,0,1,0,3,1,68,91.08,458000
0,0,0,1,0,3,1,67,94.09,452000
0,0,0,1,0,3,1,67,94.08,460000
0,0,0,1,0,3,1,67,94.08,435000
0,0,0,1,0,3,1,67,94.08,480000
0,0,0,1,0,3,1,68,60.1,388000
0,0,0,1,0,3,1,73,60.06,445000
0,0,0,1,0,3,1,73,60.03,410000
0,0,0,1,0,3,1,74,64.01,435000
0,0,0,1,0,3,1,74,64.01,409000
0,0,0,1,0,3,1,74,61.11,410000
0,0,0,1,0,3,1,74,64.06,416000
0,0,0,1,0,3,1,73,60.06,400000
0,0,0,1,0,4,1,94,86.11,750000
0,0,0,1,0,4,1,94,87,765000
0,0,0,1,0,4,1,104,64.08,545888
0,0,0,1,0,4,1,104,64.03,560000
0,0,0,1,0,4,1,108,65.04,590000
0,0,0,1,0,4,1,91,61.01,508888
0,0,0,1,0,4,1,98,61.01,480000
0,0,0,1,0,4,1,108,59.07,570000
0,0,0,1,0,4,1,104,64.07,573000
0,0,0,1,0,4,1,105,70.09,580000
0,0,0,1,0,4,1,101,73.01,570000
0,0,0,1,0,4,1,101,73.02,628000
0,0,0,1,0,4,1,101,73.02,600000
0,0,0,1,0,4,1,93,91.05,718000
0,0,0,1,0,4,2,93,91.05,725000
0,0,0,1,0,4,1,84,90.03,738000
0,0,0,1,0,4,1,103,60.04,568000
0,0,0,1,0,4,1,91,60.04,545000
0,0,0,1,0,4,1,91,60.04,588000
0,0,0,1,0,4,1,92,60.05,588000
0,0,0,1,0,4,1,98,60.02,543000
0,0,0,1,0,4,1,106,60.09,570000
0,0,0,1,0,4,1,108,60.04,605000
0,0,0,1,0,4,1,91,60.02,530000
0,0,0,1,0,4,1,115,61.09,570000
0,0,0,1,0,4,1,108,60.1,600000
0,0,0,1,0,4,1,116,61.09,600000
0,0,0,1,0,4,1,104,60.07,610000
0,0,0,1,0,4,1,108,61,572000
0,0,0,1,0,4,1,104,60.04,500000
0,0,0,1,0,4,1,104,60,550000
0,0,0,1,0,4,1,104,60.1,560000
0,0,0,1,0,4,1,105,60.04,518888
0,0,0,1,0,4,1,108,71.08,539000
0,0,0,1,0,4,1,107,72.03,500000
0,0,0,1,0,4,1,111,71.07,505000
0,0,0,1,0,4,1,89,62.07,538888
0,0,0,1,0,4,1,84,62.07,542000
0,0,0,1,0,4,1,84,62.08,525000
0,0,0,1,0,4,1,105,72.08,545000
0,0,0,1,0,4,1,104,61.08,540000
0,0,0,1,0,4,1,92,94.09,620000
0,0,0,1,0,4,1,93,94.09,628000
0,0,0,1,0,4,1,93,94.09,638000
0,0,0,1,0,4,1,92,94.09,640000
0,0,0,1,0,4,1,102,72.04,578000
0,0,0,1,0,4,1,93,94.08,635000
0,0,0,1,0,4,1,92,94.08,617000
0,0,0,1,0,4,1,92,94.08,600000
0,0,0,1,0,4,1,107,69.07,525000
0,0,0,1,0,4,1,104,65.03,520000
0,0,0,1,0,4,1,92,94.08,642888
0,0,0,1,0,4,1,92,94.08,655000
0,0,0,1,0,4,1,92,94.08,645000
0,0,0,1,0,4,1,92,94.08,670000
0,0,0,1,0,4,1,93,94.08,670000
0,0,0,1,0,4,1,103,73.04,515000
0,0,0,1,0,4,1,99,73.02,536000
0,0,0,1,0,4,1,99,73.02,558888
0,0,0,1,0,4,1,100,73.1,538000
0,0,0,1,0,4,1,104,64.11,535000
0,0,0,1,0,4,1,108,71.06,570000
0,0,0,1,0,4,1,84,61.04,480000
0,0,0,1,0,4,1,104,64.03,568000
0,0,0,1,0,4,1,104,65.02,580000
0,0,0,1,0,4,1,104,65.02,545000
0,0,0,1,0,4,1,104,64.09,520000
0,0,0,1,0,5,1,111,87,900000
0,0,0,1,0,5,1,122,64.04,630000
0,0,0,1,0,5,1,121,64,630000
0,0,0,1,0,5,1,123,64.01,620000
0,0,0,1,0,5,1,122,64.01,678000
0,0,0,1,0,5,1,122,64.06,618000
0,0,0,1,0,5,1,122,64,590000
0,0,0,1,0,5,1,121,64,718000
0,0,0,1,0,5,1,128,70.01,698000
0,0,0,1,0,5,1,121,69.05,650000
0,0,0,1,0,5,2,113,84.1,930000
0,0,0,1,0,5,1,109,84.1,820000
0,0,0,1,0,5,1,108,90.03,808000
0,0,0,1,0,5,1,133,60.05,620000
0,0,0,1,0,5,1,133,60.09,728000
0,0,0,1,0,5,1,132,60.1,600000
0,0,0,1,0,5,1,126,61.01,600000
0,0,0,1,0,5,1,121,61.01,625000
0,0,0,1,0,5,1,121,61.03,680000
0,0,0,1,0,5,1,139,69.04,688000
0,0,0,1,0,5,1,137,71.1,698000
0,0,0,1,0,5,1,128,72.03,630000
0,0,0,1,0,5,1,124,71.09,670000
0,0,0,1,0,5,1,122,61.08,650000
0,0,0,1,0,5,1,124,72.09,693000
0,0,0,1,0,5,1,121,72.06,670000
0,0,0,1,0,5,1,124,72.06,715000
0,0,0,1,0,5,1,124,69.05,600000
0,0,0,1,0,5,1,126,69.07,627000
0,0,0,1,0,5,1,123,69.05,698000
0,0,0,1,0,5,1,113,94.09,748000
0,0,0,1,0,5,1,133,69.05,700000
0,0,0,1,0,5,1,113,94.08,800000
0,0,0,1,0,5,1,127,69.04,695000
0,0,0,1,0,5,1,113,94.08,740888
0,0,0,1,0,5,1,120,73.01,715000
0,0,0,1,0,5,1,122,64.06,650000
0,0,0,1,0,5,1,122,64.06,705000
0,0,0,1,0,5,1,122,62.02,698888
0,0,0,1,0,5,1,121,64.11,690000
0,0,0,1,0,5,1,121,65.01,628000
0,0,0,1,0,5,1,121,65.01,600000
0,0,0,1,0,5,1,121,64.09,658888
0,0,0,1,0,5,2,114,92.11,845000
0,0,0,1,0,6,1,150,60.11,925000
0,0,0,1,0,6,1,150,61.01,910000
0,0,0,1,0,6,1,150,61.01,950000
0,0,0,1,0,6,1,137,73.01,850000
0,0,0,1,0,6,1,148,60.07,938000
0,0,0,1,0,6,1,151,71.1,760000
0,0,0,1,0,6,1,149,71.1,880000
0,0,0,1,0,6,1,143,61.1,760000
0,0,0,1,0,6,1,152,61.08,860000
0,0,0,1,0,6,1,148,61.1,780000
0,0,0,1,0,6,1,148,61.1,773000
0,0,0,1,0,6,1,142,64.06,710000
0,0,0,1,0,3,1,67,55.04,355000
0,0,0,1,0,3,1,68,56.03,375000
0,0,0,1,0,3,1,68,56.02,348000
0,0,0,1,0,3,1,67,54.09,365000
0,0,0,1,0,3,1,67,55.04,368000
0,0,0,1,0,3,1,68,56,365000
0,0,0,1,0,3,1,67,55.03,383800
0,0,0,1,0,3,1,67,54.07,365000
0,0,0,1,0,3,1,60,62.01,335000
0,0,0,1,0,3,1,73,54.02,370000
0,0,0,1,0,3,1,82,53.04,415000
0,0,0,1,0,3,1,59,53.1,325000
0,0,0,1,0,3,1,59,53.09,338000
0,0,0,1,0,3,1,67,54.09,388000
0,0,0,1,0,3,1,68,54.11,385000
0,0,0,1,0,3,1,68,55.1,410000
0,0,0,1,0,3,1,82,55.04,410000
0,0,0,1,0,3,1,68,54.09,407000
0,0,0,1,0,3,1,67,54.01,355000
0,0,0,1,0,3,1,67,54.01,330000
0,0,0,1,0,3,1,68,56.02,368000
0,0,0,1,0,3,1,59,54.01,313000
0,0,0,1,0,3,1,59,54,308000
0,0,0,1,0,3,1,67,55.03,340000
0,0,0,1,0,3,1,59,54,352000
0,0,0,1,0,3,1,68,55.04,370000
0,0,0,1,0,3,1,68,56.01,375000
0,0,0,1,0,3,1,67,62.04,383000
0,0,0,1,0,3,1,68,58.02,350000
0,0,0,1,0,3,1,67,57.04,406800
0,0,0,1,0,3,1,70,61.05,360000
0,0,0,1,0,3,1,68,57.04,365000
0,0,0,1,0,3,1,67,58.03,380000
0,0,0,1,0,3,1,68,57.03,377000
0,0,0,1,0,3,1,59,51.1,335000
0,0,0,1,0,3,1,88,54,446000
0,0,0,1,0,3,1,73,54,350000
0,0,0,1,0,3,1,67,53.1,379000
0,0,0,1,0,3,1,73,59.01,390000
0,0,0,1,0,3,1,74,60.01,360000
0,0,0,1,0,3,1,76,59.1,382000
0,0,0,1,0,3,1,68,92.08,440000
0,0,0,1,0,3,1,82,57.02,420000
0,0,0,1,0,3,1,68,56.01,350000
0,0,0,1,0,3,1,68,56.01,328000
0,0,0,1,0,3,1,68,57.01,351000
0,0,0,1,0,4,1,87,86.01,792000
0,0,0,1,0,4,1,87,86.01,825000
0,0,0,1,0,4,1,92,55.04,465000
0,0,0,1,0,4,1,93,60.06,501888
0,0,0,1,0,4,1,92,54.01,488000
0,0,0,1,0,4,1,92,54.03,495000
0,0,0,1,0,4,1,92,54,474500
0,0,0,1,0,4,2,85,81.08,685000
0,0,0,1,0,4,1,92,53.11,430000
0,0,0,1,0,4,1,92,55.04,475000
0,0,0,1,0,4,1,95,55.09,438000
0,0,0,1,0,4,1,92,55.03,402000
0,0,0,1,0,4,1,93,94.09,700000
0,0,0,1,0,4,1,93,94.09,760000
0,0,0,1,0,4,1,93,94.09,710000
0,0,0,1,0,4,1,93,94.09,780000
0,0,0,1,0,4,1,93,94.09,768888
0,0,0,1,0,4,1,93,94.08,750000
0,0,0,1,0,4,1,93,94.08,828000
0,0,0,1,0,4,1,93,94.08,786000
0,0,0,1,0,4,1,93,94.08,795000
0,0,0,1,0,4,1,93,94.08,711000
0,0,0,1,0,4,1,88,64.04,488000
0,0,0,1,0,4,1,102,57.04,455000
0,0,0,1,0,4,1,84,62.06,520000
0,0,0,1,0,4,1,84,63.01,470888
0,0,0,1,0,4,1,91,56.11,456500
0,0,0,1,0,4,1,105,76.08,663000
0,0,0,1,0,4,1,82,51.1,416000
0,0,0,1,0,4,1,90,53.05,456000
0,0,0,1,0,4,1,104,61,672000
0,0,0,1,0,4,1,83,60.11,465000
0,0,0,1,0,4,1,84,53.06,435000
0,0,0,1,0,4,1,84,53.05,490000
0,0,0,1,0,4,1,96,76.11,550000
0,0,0,1,0,4,1,88,92.08,628000
0,0,0,1,0,4,1,93,92.07,620000
0,0,0,1,0,4,1,103,59.06,483888
0,0,0,1,0,4,1,105,59.09,525000
0,0,0,1,0,4,1,93,92.07,655000
0,0,0,1,0,4,1,108,72.06,700000
0,0,0,1,0,4,1,84,53.05,440000
0,0,0,1,0,5,2,117,53.11,615000
0,0,0,1,0,5,1,113,94.09,870000
0,0,0,1,0,5,2,113,94.08,938000
0,0,0,1,0,5,1,121,58.02,582000
0,0,0,1,0,5,1,123,58.02,595000
0,0,0,1,0,5,1,121,56.08,595000
0,0,0,1,0,5,1,139,60.04,903000
0,0,0,1,0,5,1,121,58.1,585000
0,0,0,1,0,5,1,139,60.03,818000
0,0,0,1,0,5,1,115,76.09,780000
0,0,0,1,0,5,1,120,76.1,900000
0,0,0,1,0,5,1,133,72.04,730000
0,0,0,1,0,5,1,127,72.07,800000
0,0,0,1,0,6,1,143,69.01,845000
0,0,0,1,0,6,1,144,69.01,850000
0,0,0,1,0,6,1,148,59.09,895888
0,0,0,1,0,6,1,145,72.07,968888
0,0,0,1,0,6,1,146,72.06,1034000
0,0,0,1,0,6,1,145,72.06,935000
